date,score,content
2023-12-23 06:49:09,1,"기존 Sol알리미는 어느 시간에, 얼만큼의 금액을 사용했는지와 어느 계좌에서 사용되었는지 혹은 이체했었는지, 남은 금액은 얼마인지를 한눈에 보여주어서 가계부 사용시에도 매우 유용하게 사용했는데 업데이트 이후 그런 장점들이 모두 사라져 너무 불편하네요 계좌에서 얼마 사용했는지를 계좌조회로 클릭하고 다른 계좌에서 사용한 금액확인을 위해 다시 뒤로가기이후 계좌클릭을 해야하고.. 굳이 장점 없애면서까지 이렇게 만든이유가 있나하는 아쉬움이 크네요"
2024-05-14 01:57:33,3,슈퍼SOL 깔으라고 하도 그래서 깔았는데ㅜ 공동인증서 PC로 내보내기 기능은 또 그냥 SOL에만 있나보죠... 통합형으로 모든 기능 다 되는줄 알았더니 다른 것들도 기능 안 보이는거 걍 참고 썼는데 불편하네요 실제로 슈퍼SOL로 옮기고 어플 접속횟수가 줄었어요
2023-12-20 13:17:45,1,어플 사용하려고 하니까 바이러스가 1개 검출되었다면서 강제종료 되네요. 다른 어플에선(신한 다른 어플 포함) 이런적이 한번도 없었는데 말이죠. 거기다 무슨 바이러스인지도 안알려주고 처치도 안해주고 강제 종료만 시키니까 뭐 어쩌라는건지 알 수가 없네요
2024-11-13 11:01:12,5,우선 포인트도 쏠쏠~하고 다양한 정보도 가득이네요...
2024-06-24 20:47:37,4,아주좋아요 소비자에게 적극적으로다가오는 모습도 좋구요 매우 편리해서 좋읍니다
2024-01-16 14:58:33,1,쇼핑몰을 모아놓고 쇼핑몰로 인도하는 그런 어플같음. 광고 또는 앱 자체를 보면 마치 저 앱 하나로 다 해결되는거 같지만 결국은 sol뱅크 sol페이 sol증권으로 어플을 다시 켜야함. 그런데 막상 해당어플에선 슈퍼sol 어플을 깔아야만 기능이 작동하게 만듦 ㅋㅋㅋㅋㅋ무쓸모인 앱....
2023-12-29 11:19:53,1,메뉴 사용이 너무 불편합니다 직관적이지가 않아요 지워야 될 정도 입니다 신한 play 너무 잘 썼는데. 업데이트 하고 너무 불편해요 사용자 편의를 생각하지 않은 UI입니다
2024-04-04 03:56:44,1,"신한카드앱 잘 사용하고 있었는데, 갑자기 통합 개판치더니 기존 신한카드앱에서 앱카드 초기화 되어 있네요. 다시 카드 등록 인증 하라고요? 아무런 안내도 없이 이게 뭡니까. 기존 신한앱카드 정보 초기화 짜증 나지만, 신한 슈퍼SOL 앱카드 등록 후 결제하니 ""신한 슈퍼SOL에서 이용할 수 없는 코드입니다."" 참 가지가지 한다. 초기화 된 신한카드 앱에 다시 카드 등록하고 진행 하겠음! 이 앱의 존재이유는 뭡니까???"
2024-06-01 15:32:52,1,이거 왜 만들었어요? 도대체 신한은행 어플은 몇개를 써야되나요? 기존꺼에서 업데이트하면 안되나요? 왜이렇게 어플을 새로 만들어서 고객들 머리아프게 하시나요? 쏠야구 관련만해도 솔뱅크는되고 슈퍼솔은 안되는게 있고~~ 6월부터 포인트 받는게 몇가지 안되는게있어서 버티다가 설치하긴했는데 모든 기능을 다 가져온것도 아니라서 두개 다 써야되니까 너무 불편하고 짜증납니다.
2024-05-10 06:23:40,1,어제까지 쏠뱅크 앱에서 슈퍼쏠 들어가서 만보걷기 사용하다가 슈퍼쏠로 전환하면 1000포인트 준다고해서 전환하기 눌렀더니 걸음수가 안뜨고 걸음수 확인하기 누르면 슈퍼쏠 설치하기가 뜨네요.포인트 안받고 전환 안하고싶어요
2024-07-16 07:25:25,1,자꾸 보안키패드를 준비하지 못했다고 알람창이 뜨면서 로그인을 못해요 며칠째 앱사용을 못하고있어요
2023-12-23 07:02:51,1,"엉망인 상태, 매일 재가입 해야됨, 모바일 otp 인증이 웹과 연결 안됨. 이체를 모바일에서 하려고 보니 기존 앱의 즐겨찾는 계좌정보가 연결 안된다는 사실. 그래서 그 많은 계좌번호를 다시 찾아야됨. 당분간 깔지 마시고 기존 것 이용하세요. 관계자분들 일 좀 하세요."
2024-06-29 00:09:28,3,접속시 불편(인증확인)함~재등록시 역시 복잡(본인확인시 패스)함 개선요망
2024-07-10 05:51:41,1,통합앱이라고 되어있지만 각자 앱으로만 가능한 것도 있어서 하나로 해결이 안됨
2024-07-31 12:08:35,1,"앱이 깔리지 않습니다 계속 기다리다 짜증이나 리뷰 올립니다. 몇분째 기다렸고 취소도 안되는데, 보니 제 폰 문제도 아닙니다. 앱이 왜 안 깔리는지 이유라도 알았으면 좋겠네요"
2024-04-15 01:42:06,3,"모든거 통합기능이면 솔페이 pc결제도 가능하게 되어야하는 것 같습니다. 증권사앱은 제외하더라도 super sol로 만들었으면 신한은행, 카드, 페이앱은 통합되어 이 어플에서 다 쓸수있어야하지읺을까요? 결국 모든 어플을 깔게되니 너무 불쾌합니다..."
2024-06-17 13:03:54,1,계좌이체시 추가이체 기능은 왜 없앤겁니까 어플 기능이 과거형보다 못하네요 이럴거면 왜 만든건가요?
2024-01-05 02:37:56,1,신한은행앱 잘 쓰고 있었는데 이 앱 시작하니까 갑자기 신한 인증서 새로 발급해야한다고 해서 발급했더니 다시 실행할때 이번에는 휴대폰이 다르다면서 또 발급시킴 ㅡㅡ 발급 후에 신한은행앱을 실행하니까 인증서가 다르다고 또 발급시키길래 짜증나서 꺼버렸네요. 앱마다 인증서 따로 쓰나요?
2024-09-03 01:02:16,1,통합이라고 하면서도 은행 중 중요업무는 결국 기존 신한은행 앱을 이용할 수밖에 없게 만들고 두 프로그램 사이의 충돌로 결국 슈퍼솔을 사용할 수 없게 만들고; 어설픈 통합은 오히려 독입니다.
2024-07-14 21:48:16,5,재미도 있고 한눈에 여러 정보를 한꺼번에 조회 가능하니 실용적...
2024-05-30 00:38:54,1,앱이 하루에도 몇번씩 죽어요. 사용중이 아닐 때 도 뜬금없이 수시로 죽는데 백그라운드에서 죽는 거 좀 안정화 해주세요. 죽어 나가는 이력 엄청 쌓이고 있을텐데 대응 안하나요?
2024-01-17 08:06:12,1,"4일간 가입한 회원에게 쿠폰이랑 신한포인트 선물지급 한다고해서 바쁜시간 쪼개 설치하고 가입진행하려했드만 계속 신한인증서만을 요구하네요. 난 아직 구 공동인증서만 쓰는데, 왜 신한인증서만 강요하는지? 황당해서 가입진행을 중단하고 슈퍼sol 어플은 다시 삭제합니다. 신한인증서 없으면 어플자체를 쓰지도 못하게 해놨군요? .. 못쓰게 하면 안써야겠네요..;; 열심히 홍보하세요~"
2024-02-12 07:46:54,1,앱카드 등록을 할 수가 없습니다. 다른 앱은 안 이러던데 이 앱은 앱카드 등록을 위해 인증 전화 연결이 되면 강제 종료됩니다... 앱카드 등록이 안 돼서 그냥 카드 정보 치고 ars 전화를 받아서 결제를 하는데 그 과정에서도 앱이 갑자기 종료됩니다 오류도 많고 앱이 불안정합니다
2024-01-23 06:59:48,1,그냥 기본 신한이랑 차이점이라면 기본 앱은 계좌관리가 중점이면 Sol은 입출금을 실시간 알림으로 알 수 있고 내부 계산기도 있고 가시성도 좋은데 바뀐 이후론 그냥 신한앱이랑 이거랑 차이가 뭔지 모르겠음 그냥 단순 입출금 관리만 신경쓰면 됬던게 너무 복잡해졌고 기본 신한앱도 sol인데 이거나 그거나 차이를 모르겠음.
2024-01-16 04:02:06,1,적금가입시 설명서 확대도 안되서 읽을수도 없는데 뭐하러 넣어놓은건지?? 읽을수도 없는데 동의는 하라그러고. 신한쏠에서 하던걸 고대로 가져왔네? 읽을수 없게 만들거면 넣지를 말아요. 넣을거면 읽을수 있게하던가. 형식적으로 동의받으려 하지말고 읽을수 있게하는게 그리 어려워요???
2024-01-29 00:45:01,1,출시당시에는 폰이 오래되서 안되었는데 s24바꾸고 설치후 홈앤쇼핑에서 결제를하는데 어플 연결이 안됩니다 배민에서도 어쩔땐 되고 어쩔땐 안되고 그래요 기존 신한 sol 은 잘되네요..결국 구)신한 sol 재설치 했습니다 처음엔 휴대폰 방화벽이나 보안문제인줄 알았습니다 앱 정비 하셔야겠습니다
2024-03-28 11:00:19,1,진짜 속터지네요 ARS인증 다 하고 카드 등록까지 했는데 다시 로그인하라고 무한반복 ㅡ ㅡ 앱도 잘 안열리고 속터집니다 기존 솔 잘쓰고 있었는데 이거 깔으라고해서 잘쓰던것도 지웠더니 둘 다 로그인 안되서 돌아버려요 진짜 앱을 이따위로 만들어놔서 진짜 갑자기 카드내역 입출금내역 알림도 못받고 결제도 못하고 어쩌라는거냐고 대체
2024-04-21 02:03:37,3,통합된건 좋은데요. 아래 내용 반영해주세요. 1. 계좌이체쪽에서 자주쓰는계좌 기능이 없어졌어요. 이체할때는 이전버전 쓰고 있어요 2. 카드쪽에선 이번달에 사용한 금액은 나오는데 이번달 결제예정 금액 조회가 안됩니다. 솔페이에는 둘다 나와요
2024-03-25 05:42:21,3,"기존 신한솔뱅크 어플처럼 입출금 내역별로 메모 작성할 수 있는 기능은 없는건가요? 메모기능을 항상 사용했는데, 슈퍼솔로 바꾸고 나서는 메모기능 사용을 못하고있어 불편하네요. 메모 기능있다면 안내 부탁드립니다."
2024-01-02 00:46:01,2,"쏠뱅크, 쏠페이, 쏠라이프, 쏠비즈, 신한증권, 프리미엄쿠폰 등 신한은행 그룹 관련 앱만 6개나 깔았는데 이걸 또 깔아야되는 이유를 모르겠네요. 기존 앱에 익숙해질라하면 업데이트란 미명하에 계속 UI가 바뀌어 불편하게하더니 슈퍼쏠은 계속 쏠뱅크와 쏠페이를 왔다갔다 해야해서 더 불편합니다. 은행 관계자들도 직접 사용 해보고 고객 입장에서 개발 좀 합시다."
2024-03-07 05:48:14,3,이거 설치 유도하는 이유가 뭔가요? 어차피 각 해당 기능 이용하려면 신한뱅크 신한카드 다 설치해서 들어가야되는데 귀찮아요. 한 어플 내에서 다 해결되는 것도 아니고 까는건 여러개 기능은 다 제 각각ㅠㅠ
2024-01-04 13:16:47,1,"신한은행 그전 알리미앱이 더 좋았습니다 간단하게 입출금 및 카드결제 확인 되던걸 아예 싹 뒤엎어 놓고는 사용하기 힘들게 해놨네요 사용하면 할수록 이 앱 출시한 신한에 대해 뭘 위해서 만들었는지 묻고 싶습니다 만들어서 출시할거면 제대로 만들어 출시하시지 기존앱들에서 유용하게 쓰던 기능들은 다 없애고 정보확인 못하게 막아놓은거 같습니다 한마디로 개판입니다 욕밖에 안나옵니다 그리고 업뎃하고 기존 알리미 기능만 쓰겠다고하니 거래=> 전체 나, 거래=> 은행 정보는 뜨면서, 거래=> 카드 드가면 왜 정보가 뜨지도 않고 (받은 알림이 없어요 )만 뜨고!! 머 이런 정신나간앱 만들시간에 원래 s 알리미 앱 돌려놔요 역겨우니까"
2024-03-09 16:09:57,1,너무 불편함 신한카드앱 대체 왜 없앴나요? 할부결제한거 일부선결제 해야하는데 대체 그항목은 어딜가야 찾을 수 있는거냐구요 고객센터 문의없이 바로 찾을 수 있는 항목이어야 하는거 아닌가요? 은행 카드 묶어서 만든거 솔직히 왜 그랬는지 모르겠고... 암튼 너무너무 불편하고 쓸데없는거같네요...
2024-02-24 10:16:15,1,"""신한인증서 상태가 확이되지않아..."" 몇변이나 재설치해도 이 문구만 뜨고 로그인도 안되고 더 이상 진행이 안되네요. 기종은 갤럭시S22울트라입니다. 해결 부탁드립니다. 쫌!!"
2024-05-07 01:50:07,1,갤 플립5에서 앱카드 등록할려고 하는데 ARS 인증만 8번이나 하다 포기. ARS 에서는 인증 됐다는데 표시되는건 인증 안됐다고 무한반복. 앱을 어떻만든거냐. 이전휴대폰에서는 됐는데..
2024-01-10 22:43:47,1,"(추가리뷰) 가입어려움. 해외에 체류중입니다.가입 시 해외IP접속으로 회원가입이 어렵습니다. 가입 요청드립니다. 가입어려움. 기존 신한플러스는 신한은행 및 신한증권 가입 전화번호(법인 번호 및 타인 번호)로 가능했는데, 현재는 본인(개인)명의 전화번호로만 가입 가능하네요. 어느 부서에 연락해야 이 문제를 공유할수 있을까요? 아님 연락처(전화번호, 이멜, 웹페이지, 챗봇 등등) 부탁드립니다."
2023-12-25 13:52:54,1,"기존 솔알리미의 알림으로 거래내용이랑 잔액이 한번에 보이는 간편함은 어디갔나요? 솔알리미의 가장 큰 메리트였다고 생각하는데 지금은 입출금만 덜렁 보이고, 어플 들어가서 확인하려면 자동로그인도 안돼, 들어가서 거래내역을 눌러서 봐야해, 진짜 하나하나 쓸때마다 화가난다"
2024-04-01 03:26:12,1,"솔직히 왜 만들었는지 모르겠음,,,통합이라고 하지만 여전히 일부 기능들은 카드앱 또는 뱅크앱으로만 가능 그냥 어플 하나 더 생긴느낌 제발 통합이면 통합답게 한 앱으로 가능했으면..."
2023-12-25 22:13:05,1,삭제 후 재설치 하면 꼭 회원가입 화면만 나오는데 기존 가입했는데 왜 꼭 회원가입을 다시해야하나요. 심지어 설치한 첫날엔 같은 폰인데 설치하고 가입하고 30분 뒤 재로그인하니 같은 기기 아니라고 회원가입하라고 하더니만.. 로그인한번하려면 본인인증만 계속 시키는 앱.
2024-02-13 23:23:20,1,관련앱 변경 자체가 엉망이지만 그것과 별개로 최악입니다 삼성폰 사용중이고 이 앱 오류라고 계속 뜹니다 배터리 잡아먹는 것 경고 뜨고요 그냥 이쪽 앱 중에서도 단연 최악인 듯
2024-01-18 09:56:16,2,이거 결제할때 연동이 왜 안되나요? 홈플에서 결제할때 슈퍼솔로 하는데 메인메뉴에서 아무반응도 없네요? 그래서 솔페이로 했더니 결제할카드 나오고 잘되던데요... 솔페이보다 슈퍼솔이 더 잘되야하는거 아닌가요? 먼가 불편합니다.
2023-12-30 13:17:19,1,"역대급 앱이라고 해서 신한쏠과 신한플레이앱을 통합하는 줄 알았는데 걷기는 신한쏠로 이동, 앱카드는 신한플레이,,, 쓸데없이 비슷한 앱만 하나 더 만들어놓고 딱히 차별점이나 유용성을 못 찾겠다"
2023-12-20 03:15:21,1,슈퍼가 아닌 앱이 더답답하게 더욱더 느려지고 화면이 불안정해지고 화면도 자꾸 멈춰 지고 불편해서 기다리기지처서 피곤하고 낮아지는 포인트 점수와 광고가 많아서 개선이 전혀 않되고 서비스 문제 심각합니다
2023-12-17 23:07:26,1,여태 잘 사용했는데 기존폰이 아니라고 기존폰 차단 후 한개 디바이스에서만 사용하게 하겠다 하는데 한개만 쓰고있고 그 폰에서 새로 사용하는건데 이럴 땐 어떻게 해야하나요? 기존 걸 차단하면 지금 폰을 차단한다는건데 그럼 새로 다시 다ㅡ 설정해야한다는건지요?
2024-04-19 05:09:02,1,"왜 입출금 알림음을 내가 만든 음으로 변경을 해 놓아도 다시 원래 앱에서 제공되는 소리로 계속 변경이 되는걸까요?? 수정 해주시죠!! p.s 며칠 뒤 또, 또, 계속 변경 됨!!! 수정 안할꺼임????? _아직도 똑같은 증상!!! 답변 좀 주시죠. 24년04월07일_안보는거임?? 메일로 보내도 미응답!! 24년04월19일_아직도 수정 안함"
2024-04-16 03:30:13,1,슈퍼쏠 이벤트를 그렇게 계속 할꺼면 여러사람이 할수 있게끔 하셔야죠 핸드폰 명의가 다른사람이 얼마나 만은데 어플을 핸드폰명의로밖에 가입이 안되게 하시면 어떻게요 거기다 포인트를 열심히 모으고 있었는데 이제 강제로 어플받게 하고 못받으면 포인트도 못받게 하고 이게 이벤트인가요?
2024-02-07 07:50:48,3,여러 변화를 주려는 시도는 좋으나 고객 입장에서 큰 장점을 못 느끼겠습니다. 특히 계좌 입출금 내역에서 클릭하여 메모할 수 있는 기능이 없어졌는데 추가해주셨으면 좋겠습니다.
2024-01-20 00:58:15,2,광고는 모든걸 다 할 수 있는 단 하나의 슈퍼앱! 현실은 다른 앱으로 링크 태워서 보내주는거 뿐이라 결국 다 깔아야됨...ㅎ 깔고 만포인트 받아서 별 하나 더 드립니다
2024-01-17 13:25:09,1,20년 넘게 한국에 거주하고 있는 교포입니다. 다 될것처럼 기존앱 삭제하게 하더니 앱카드 가입은 왜 영어로 이름조차 쓰지 못하게 막아논 겁니까? 덕분에 다시 신한페이 다시 깔고 기존과 같이 2개 앱으로 사용중입니다. 상담사는 추후에 구현된다고 하는데 일정 제시는 못하더군요. 미완된 앱을 서둘러 출시해서 고객에게 불편함을 감내하게 하는 의도가 무엇인지 묻고 싶군요.
2023-12-30 02:47:35,5,이전에 비해 통합적이고 직관적인 정보확인이 가능한 화면구성으로 바뀐 점이 최대 장점. 기존 사용자에게 처음에는 익숙하지 않지만 곧 익숙해질 수 있을 정도이며 신규사용자에게는 진입장벽이 낮아진 느낌.
2023-12-25 17:54:47,1,바이러스가 검출됏다고 앱 열자마자 진행이 안되고 꺼져버리는데 최소한 어떤 앱이 바이러스인지 이정도는 알려줘야되는거 아닙니까? 온갖 백신프로그램 다 돌렷는데도 문제 없다고 나오는데 슈퍼솔만 혼자 바이러스 검출됏다고 진행이 안되는건 뭔가싶네요
2024-01-14 11:30:41,2,슈퍼쏠 설치했는데도 만보기이벤트 넘어갈때 매번 슈퍼쏠 설치 or 슈퍼쏠 이동이 항상 떠요 너무불편해요 하나로 다 하게할꺼면 전부연동되게 만들던지.... 왜자꾸 뜨는지 너무불편해요
2024-01-20 02:21:41,1,첫 설치취소는 설치에 긴로딩시간이 걸려서. 두번째 설치취소는 쏠에서는 체크카드사용시 앱에서 잔액이 표시됐었는데 슈퍼솔은 없는건지 내가못찾는건지.. 일단 삭제하고 그냥 쏠 사용합니다. 쏠은 잔액표시찾기가 상대적으로 수퍼보다쉬웠습니다.
2024-01-01 02:40:35,4,"하나의 앱으로 은행 카드 등 사용할 수 있어서 좋은데, 개별은행앱에 비해 예약이체 등 몇가지 기능이 누락되어 있어서 완전하지는 않은듯 하네요. 보완이 필요할듯 합니다."
2024-01-02 12:12:43,1,입출금 알림이.. 푸시가 안뜹니다. 기존 신한은행은 뜨는데요. 어플에서 금융 알림 설정도 다 켜져있고 스마트폰의 어플알림도 켜져있는데 안돼요.
2024-01-25 01:19:25,1,업그레이드버전이라 은행직원이 얘기해 설치함. 이체하려니 창이 안뜸. 오류 메시지. 하..이체.. 그냥 기존꺼 잘 쓰고 있었는데.. 도대체 뭐가 좋아진걸까..접속도 안되는데
2024-02-20 04:47:40,5,쏠 보다 좋은 점은 한 눈에 모든 계좌 현황. 카드 결제금액. 내 주식 현재가를 이동 없이 볼 수 있다는 점 부디 이런저런 쓰잘데기 없는 기능추가 하지 말고. 슈퍼앱 답게 필수기능만 추가해주길 ㅎㅎ
2024-05-13 05:07:26,2,"뭔지 모르겠다만 인증 과정에서 어떠한 어플이 ""바이러스""라고 삭제 전까지 진행되지 않더군요. 근데 그 어플은 평범한 반려동물 어플인데 뭔가요? 그리고 신한은 안 쓰는데 비대면 인증까지해서 계좌와같은 인증이 할 이유도 없으니 그냥 캐시 포기하겠습니다."
2024-01-18 01:22:01,1,신한 알리미 사용하고 있었는데 업그레이드 됐다고 자꾸 뜨길래 좋겠지 하고 받았는데 알림도 안되고 뱅크와 똑같은거같고 뭔가 더 복잡한 기분이 드네요 기존꺼로 다시 변경도 안된다고하니 입출금 알림을 받을수가 없어요 기존꺼 다시해주세요
2024-04-30 12:37:31,1,너무하네요. 업데이트하니 카드 결제가 안되네요. 앱이 제대로 작동안하니 어쩔 수 없이 타사카드로 결제하게 됩니다. 신한은 모바일 앱을 왜이렇게 못만드시는지. IT인재가 없는걸까요. 실망스럽습다
2023-12-21 06:42:23,1,이메일 문의 어디갔습니까? 더 심플하고 편해지진 못할망정 왜 몇 단계가 더 많아지나요? 알림창에 만보걷기 누르면 바로 포인트쌓는 화면으로 접속됐는데 이젠 두번 세번 더 눌러야 하고 로그인도 해야 합니다!! 빨리 수정해 주세요!
2023-12-19 02:58:49,1,신한은 왜 잘 쓰고 있는걸 쓸데없이 업데이트 하는지 모르겠음. 각종 어플 업데이트 하고 불편하면 불편했지 더 좋아진 점을 찾을래야 찾을수가 없음. 잘 쓰던 기능을 매번 없애고 쓸데없는 것만 늘리네
2024-02-13 00:19:19,2,이앱이 전부 다 들어 있어서 유용하리라 생각하고 설치 사용 합니다. 사용후 입출금 알림 문자가 오다가 안오다 자기 맘대로 굳이 앱열고 통장잔고 확인해야하는 번거로움 다시 쏠로 입출금 알림 받는중입니다. 바른 개선 부탁드립니다.
2023-12-22 15:59:25,1,해외 신한고객들은 해당 앱을 사용할 수 없나봐요. 설치하려 했지만 해외접속으로 앱 사용이 불가하다고 하네요. 국내 고객들만 사용하도록 했다면 미리 공지를 주시면 좋겠습니다.
2024-01-10 13:46:26,1,주소등록이 안되네요 도로명 주소 넣으면 건물번호 넣으라고 하고 아파트에 건물번호가 어디있나요?지번주소 입력하면 -이거 보고 특수 문자 안된다하고 동만 입력하면 우리 집은 나오지도 않아요 주택만 나오고 어떻게 가입하라는건지요?주소 입력 프로그램이 많이 이상하네요
2024-04-08 08:40:52,3,통합앱으로 변경했는데 현장 터치결제도 않되고 충돌도 있고 불편하네요. 터치결제 기능 추가해 주세요.
2024-01-02 10:17:40,1,"통합해서 다른어플 안쓸려고 했으나, UX 배치가 워낙 달라서 적응하기 힘들고 증권에서 사용하던 기능, 카드 어플에서 사용하던 기능을 통합앱에서는 사용 불가능 하네요"
2024-02-17 02:05:03,1,도대체 잘 되던걸 왜 이렇거ㅣ만든건지 모르겠다 앱결제는 예전 솔플레이로 넘어가고 앱결제 안누르면 선택화면은 나오는데 슈퍼솔 선택하면 설치 되어 있는데 구글로 가고는 결제가 안되고 이런 졸속스런 금융어플이 신한이라는것이 더 화가나고..도대체 이런거 왜 만들어요? 그냥 그존에 쓰던게 훨씬 안정되고 좋은데요-_-
2024-02-29 00:30:21,2,"하나로 통합했으면 하나로 끝내야지, 대체 신한 앱만 몇 개를 깔아야 되는지..;; 슈퍼sol에서 안 되는 게 많아 기존의 은행앱이나 카드앱 모두 지우지 말고 갖고 있어야 하는데, 이럴 거면 슈퍼쏠을 대체 왜 만든 건지 모르겠네요!"
2024-01-17 01:47:45,1,기존 sol에 있던 기능도 슈퍼라는 말이 무색하게 막아버리네요. 외화계좌에서 외화를 증권가상계좌로 보내려니 이체 메뉴자체를 없앴습니다...번거롭게 다시 기존 sol 깔았네요. 이런게 무슨 슈퍼입니까..
2024-03-10 11:03:00,3,하나로 통합된건 좋다. 근데 기존 앱에서 사용하던 방식은 다 되야되는거 아닌가? 근래에 앱카드 결제했더니 생체인증따윈 없다. 비밀번호 누르란다... 솔직히 사내 테스트정도는 하고 내놓읍시다.
2024-01-20 05:33:05,1,"슈퍼솔 하나면 다 되는 것처럼 광고해서 기존에 쓰던 신한카드 어플을 삭제했는데, 지방세 납부하려고 하니 솔페이가 안되서 결과적으로 신한카드 어플 재설치하고 다시 가입했습니다...여러번 불편하게 되네요.."
2024-05-12 15:06:59,1,특가구매 하려고 하다가 계속 앱 오류로 결제가 안돼서 놓쳤네요. 두번째 입니다. 앱카드 다른것으로 교체해야나봐요. 사이즈와 혜택 놓치니 화가나네요!! 카드혜택도 아니었습니다!!!
2024-04-30 15:00:11,1,기존 은행앱에서 쓰던 계죄 거래내역의 메모기능을 요기는 찾을 수가 없네요.. 잘 사용하던 기능인데 이미 작성된 메모도 나타나지도 않고 적는 부분도 없습니다. 추가가 필요할거 같아요
2024-01-01 01:33:05,3,"로그인 시 휴대전화 강제 인증 말고 공인인증이나 다른 방법으로 인증할 수 있는 걸 만들어주세요. 휴대전화 고장으로 번호가 잘못 입력이 되는데, 인증 받고자하는 전번도 고장나서 오입력된 번호로 강제돼서 바꿀 수도 없네요... 제발 부탁이니까 좀 다른 로그인 인증 수단을 만들어 주세요."
2023-12-21 00:26:46,1,LG Q8 사용자인데 어제 신규로 앱깔고 가입자 등록만 4번하고 모두 로그인 실패 했습니다. 신한인증서까지 깔리는 것 확인하고 재 로그인하면 핸드폰이 미등록되어서 다시 사용자 등록하라는 메세지 계속 나와서 앱 제거했는데요. 이거 어찌 해결해야 하나요?
2024-03-27 01:15:31,3,"안녕하세요. 슈퍼SOL이랑 신한sol이랑 차이점이 무엇인가요?? 회원가입 전엔 이체,결제 후 결제금액과 남은 금액이 알림으로 떴는데요(상단바), 슈퍼sol 로그인 후부터 남은 금액이 뜨지 않습니다. 유용하게 이용했는데 다시 이용하고 싶어요. 설정을 어떻게 되돌리나요ㅜㅠ??"
2024-01-25 07:36:55,1,뭔 시작이 되야 하든가 말든가 할꺼 아닙니까 기존앱 있는데 인증서 다시 받게하고 시작은 안되고 기존앱 돌아가니 인증서 다시 받아야하고 아놔~진짜 뭘 어쩌라는건지~잘사용하던 앱 신규통합 앱 출시 이벤트라고 문자 엄청 보내더니 뭔 시작이 되야할꺼 아닌가요...
2024-03-14 03:49:31,2,알림 수신 시 사운드 off해도 사운드가 들립니다..유효하지 않은 메뉴면 없애던가 되게만들어주세요 우선 급한대로 android 설정을 변경해놨습니다
2024-01-25 01:29:03,1,기동전문오류? 라고 지속적 앱 접속이 안되네요 앱 삭제하고 재설치해도 동일하고 다른기기에도 설치해도 똑같은 오류 5g.lte.와이파이 다 바꿔도 같고 .... 앱 먼저 보완하셔야겠어요
2023-12-28 22:31:23,3,신한카드 앱이나 은행 앱을 사용 안해도 되는 줄 알고 설치를 했는데 일부분만 되고 은행앱과 카드앱을 온전히 사용하려면 따로 설치를 해야되네요. 하나늬 앱으로 따로 설치할 필요가 없었으면 좋았을텐데 공간만 차지하는 거 같네요.
2024-01-21 08:06:55,1,통합서비스라 해서 깔았는데 결국엔 기존 은행 카드 앱으로 다시 연결 이 앱때문에 기존에 쓰던 앱들 지웠다가 다시 인증서받고 뻘짓함 제발 중요 서비스들은 인터페이스 크게 바꾸지 좀 않았으면 좋겠음! 젊은 사람들이야 여차저차 조금 시간 잡아먹는걸로 끝나겠지만 어렵게 모바일 뱅크 이용하시는 어르신들은 폰트 크기만 바뀌어도 잘못 누른건가 하시는데 이러면 새로 가르쳐달라는 부모세대들도 민망 다시 가르쳐야하는 자식세대들도 곤욕 편리하려고 쓰는 앱에 가오를 집어넣치말라구요
2024-01-18 07:24:58,2,앱이 너무 불안정해요 실행하다보면 무한버퍼링 후 자체 꺼짐이 발생하는데 수산대전상품권등을 30분 넘게 대기해서 결재단계에 가서 무한버퍼링입니다 앱 설치 이벤트에만 힘쓸게 아니라 앱 안정화가 우선 아닌가요?
2024-01-16 03:48:03,1,"신한금융그룹을 슈퍼솔이란 명칭 아래 통합한 걸로 이해했는데, 별도로 카드앱, 은행앱 별도로 필요함. 그냥 앱 하나 추가설치하게 된 꼴. 대체 뭐하잔 거냐? 그래서 사용편의성 여부 이런건 모르겠고 쓸데없이 앱 하나 추가설치하자고 대대적으로 광고한 것도 어이없어서 평점 1드림."
2024-02-22 09:25:03,1,cgv 앱에서 앱카드로 결제요청시 결제창이 아닌 구글플레이 다운로드 화면으로 넘어감 앱이 설치되있음에도 결제요청누르면 해당증상이 계속되여 결제불가함 고객센터 연락하여 문의하였으나 상담사가 해당부서 전달 후 다음날 연락준다하고3일이 지나도록 연락없음 카드 톻장 기능합친건 편리한데 다른 연동된 곳에서 혜택받으려면 또 따로있는 어플을 써야 함 그래서 솔페이 솔뱅크 어플다시깔음 해당 앱의 의의자체가 사라짐 합쳐놓으려면 다른 기능까지 합쳐놓던가 어중간히해놔서 이도저도아닌 앱 쓰지마세요 지금은
2023-12-21 14:42:20,1,첨 깔다가 바이러스 검출 알림 떠서 급히 V3 바이러스 검사 앱 추가로 깔고 검사 돌렸더니 너무 오래걸리길래;; 저만 알림 떴나 하고 들어와보니 역시나였네요;;; 무슨 바이러스를 어떻게 조치해야 슈퍼 SOL앱 사용이 가능할까요;;; 방법을 알려주세요~
2023-12-22 04:25:35,2,통합이라그런지 느려요. 그리고 패턴으로 로그인하면 패턴 모양이 수초동안 계속 보여요. 보안이 별로인거 같아요. 비번간편 로그인도 없고요 ㅡㅡ;;;보안이 필요한거 같습니다
