date,score,content
2022-05-01 08:43:35,1,지문이 바뀌어서 새로 등록을 하라고 안내가 뜹니다. 휴대폰 본인확인 절차에서 문자를 수백번 보내도 계속 본인확인 실패라고 뜨네요. 영상통화를 이용해서 민증으로 인증하는 절차를 했음에도 결국 휴대폰 인증절차로 이어져 무한반복입니다. 사용하고싶어도 사용할 수가 없네요.
2020-03-31 00:12:19,1,마지막 결제창에서 계속비밀번호3자리까지만 눌리고 신한쏠이 오류로 중지되었다 뜹니다 일주일동안 지웠다깔아도 같은현상이고 핸드폰 서비스센터에 다녀왔는데 핸드폰 문제는아니고 앱문제라는데 계속 잘쓰다 이러니 짜증납니다 결제할일이 많은데 안되면 어쩌라는겁니까 빨리 문제점찾아 고쳐주세요ㅡㅡ
2020-03-23 07:00:38,4,이제까지 잘 되다가 갑자기 껐다 켜도 안되고 업데이트 해도 안되고...로그인이 안되요ㅠㅠ 얼른 수정좀 부탁드려요!! -> 어플 다시 잘 되도록 개선 해주시고 답변도 남겨주셔서 리뷰 수정합니다~
2022-10-24 00:48:16,2,안열려요!!!!! 버그있다고 캐시삭제하라고해서 했는데도 열리지가 않아요 업데이트된 이후로 화면보기도 더 불편하고 빨리 오류나 잡으세요 계좌이체 못하고 있어요
2019-03-29 02:01:20,1,왜 갑자기 안되나요? 미치겠네요 제거했다 다시 실행을 해도 안되요 ㅡㅡ 무선통신(wi-fi포함)망의 일시적인 문제 또는 V3가 만료되어 접속이 원활하지 않습니다 확인후 다시 접속하여 주시기 바랍니다[103] 3월 28일부터 이렇게 메세지가 자꾸 뜨네요 ㅡㅡ
2021-01-25 05:23:18,1,"다른 분들 리뷰처럼 처음 화면에서 계속 로딩화면만 나오고 접속이 되질 않습니다. 우리은행, 신한판 등 다른 금융 어플들은 다 잘 되는데 신한 쏠은 문제가 좀 있어보여요.. 개선이 필요한 것 같네요. 어플로 은행 관련된 일을 할 수가 없어요."
2021-01-25 03:11:35,1,계속 로딩만 뜨고 들어가지지않습니다 폰을껐다켜도 동일한 증상이구요...은행어플이이래도되는지원... 다를은행어플은 모두 정상작동합니다 갤럭시s20이고 해결방안좀주세요... 어플자체가 접속이 안되는데 전체메뉴에서 고객번호보고보내라는이야기는 마시구요
2021-03-31 08:56:10,1,앱이 폰화면에서 사라져서 사용할 때 마다 플레이 스토어로 들어가서 찾아야 하는 불편함이 있습니다. 폰화면으로 앱이 보이게 할수있는 방법을 알려주셨으면 합니다.
2022-04-22 08:57:55,1,"잘쓰고 잇었는데... 언젠가 부터 지문로그인시 지문인식을 서너번 다시해야하고, 핸드폰 지문을 하나 삭제하고 다시 등록했더니 추가인증을 해야한다며 몇번이나 똑같은 인증을 계속 하게하네요..... 로그인이 안됩니다 개선해주세요"
2022-10-24 15:47:50,1,아니 여태까지 아무문제없이 잘 쓰고있었는데 업데이트 하니까 어플 실행 자체가 안됩니다. 첫 시작화면에서 무한로딩이에요 안넘어가요;; 리뷰보니까 저만그런게 아닌거같은데 대체 뭔가요 이럴거면 업데이트 왜했나요??
2020-07-21 09:47:23,5,단순한 잔고확인 이체뿐 아니라 자주 사용자가 들릴수있도록 다양한 메뉴가 많아서 좋아요 쿠폰 포인트 모으는재미도 쏠쏠하구요 딱딱하고 건조한 은행앱들과 다르게 재밌다는게 가장 큰 매력인것같습니다
2021-01-25 01:50:55,3,"시작화면에서 계속해서 ""무선통신상의 일시적인 문제로 처음부터 다시시작해주세요""라면서 접속이 안되네요 와이파이 lte 5g 계속 바꿔봐도 접속이 안되는걸 보니 제 무선통신 문제가 아닌것으로 보입니다."
2020-09-25 02:14:27,2,간편로그인 갑자기 사라지고 등록해놨던 패턴이랑 지문도 다 사라져서 다시등록하려니까 계속 로딩창만뜨고 등록이안됩니다... 그래서 포기하고 공인인증서로 로그인 하려는데 공인인증서도 폐기된거라고하네요....ㅋㅋㅋ한달전에 새로발급받은건데ㅋㅋㅋㅋㅋ
2018-09-12 15:47:10,1,보안카드에서 번호 보려고 화면 내려놓고 다시 키면 처음 화면으로 초기화돼요 그리고 앱 킬때에도 가끔 흰화면만 뜨고 로딩이 안될때가 많아요 전엔 안 이랬는데 바뀌고 나서 사용하기 너무 불편하네요
2021-01-25 02:29:42,2,30분이 넘게 서버오류로 접속이 되지 않습니다. 업그레이드 확인 및 휴대폰 껐다 켜도 계속 접속오류네요. 다른 앱은 잘 작동되는데.
2022-11-30 23:10:41,2,이체가 많은 경우엔 이체추가에 검색창이 없어서 하나하나 올려가면서 찾을려니 많이 불편해요 이체확인에서도 구버전은 이름검색으로 해당 이체를 다 볼수있는데 여기선 아예없는건지 찾는데 안보이는 건지 좀 쉽게 쓸수있게 매뉴얼을 만들면 좋겠어요
2020-10-21 03:16:18,3,솔이랑 솔 알리미를 사용하다가 솔은 입출금알림이 안되서 지우고 솔 알리미만 사용중인데 솔알리미앱에서 솔 앱으로도 입출금알림이 가는하다고 광고를 해서요. 솔 앱 자체에서도 입출금알림이 무료로 오나요? 문자나 이메일말고 앱에서 알림오는걸 문의드리는거예요. 그러면 굳이 솔이랑 솔알리미 앱 두개를 사용할 필요없이 솔 앱만 이용하면 되니까요. 솔 앱에서 입출금알림서비스가 된다면 앱에서 어디로 들어가서 입출금알림설정을 해야 하나요??
2023-05-19 08:39:06,1,"해외에서 접속이 안됨. UI, 편의성도 좋지만 속도를 기본으로 고려해야 할듯. 접속 기다리다 짜증나서 타 은행 이용함."
2019-11-02 02:01:52,1,"업데이트후 알수없는오류 문구가 뜨며 앱실행이 않됩니다. 재설치하면 처음만 실행되고, 이후부턴 동일 오류가 발생되요. 답답한게 한두개가 아닙니다."
2022-12-05 10:42:45,1,전면 개편후 빨라져서 만족했는데 다시 속도가 엄청 느려졌어요 계속 로딩 표시가 나오고 넘어가는데 오래걸리고 송금 후에도 로딩 표시가 나오면서 잔액 변경도 안됩니드.
2022-12-18 02:07:18,1,"방문예약하는데 담장직원 선택 안하면 날짜선택이 안되는데 ""상담직원 선택시 직원사정에 따라 상담이 늦어질 수 있습니다"" ? 출금한도로 사람 열받게하는거도 그렇고 왜 이런식으로 운영하는지 잘 모르겠네요. 가입은 편하게 하고 뺄때는 볼모잡아서 더쓰게 하는식인가본데 기분 엄청 더럽네요. 출금한도 올리려면 방문하라는건 더웃기고"
2023-04-10 07:54:31,1,여권 인증하기에서 이미지 추출 오류만 18000번 뜨네요;;전화기 인증이나 영상통화 인증으로 해도 되는데 제대로 인식하지도 못할거면서 편하겠다고 앱에 스캔을?? 이미지 인증하나 제대로 못하는 앱이 내 개인정보 가지고 있는 것도 못미더워서 탈퇴하려구요;;
2021-04-22 02:17:05,4,"어플이 너무 편리해서 타은행에서 신한으로 넘어왔습니다. 다만, 신한은행 외 통장에는 거래내역에 따로 메모를 할수없어서 불편하네요. 토스 처럼 쏠 앱 자체에서도 거래내역을 메모 할수 있는 기능이 있으면 좋겠습니다."
2022-04-09 23:51:37,3,핸드폰 기기변경을 하고 로그인을 하려는데 핸드폰 인증 단계에서 문자가 오질 않습니다. 권한은 다 동의 되어있고 몇번 재설치해도 이러네요. 전 핸드폰에선 여전히 로그인이 됩니다.
2018-11-26 13:07:11,4,예전엔 한번도 이렇지 않았는데 SOL로 바뀐후부터 로그인은 잘 되는데 로그아웃이 안돼요 ㅠㅠ 앱 삭제 후 재설치해도 그렇습니다. 로그아웃하려면 스마트폰 전원을 꺼야합니다. 엄청 불편합니다.
2022-11-25 01:07:44,1,업데이트되고나서 추가이체하려하면 그냥 이름/계좌번호만뜨네요? 내계좌에보내려해도 설명설정한거 하나도안뜨고 계좌번호만뜨면 다 외워서하라는건가요? 앱개발자는 생각없이 업데이트하네요? 생각좀하고 업데이트하세요 사용자의 편의성을 고려해요
2022-11-08 08:48:05,1,저번 업데이트이후 앱시작하연 로그인화면만 계속뜨는데 나만 이런가요? 지문인식해도 다시 처음 로그인화면 비밀번호설정해도 다시 로그인화면 이런걸 업뎅트라고하고 앱이라고 사용하라는건가요? 앱개발자 짤렸나요? 갈수록 개판인거같은데 고개들 불편상항좀 빨리빨리 개선해주세요
2022-11-02 09:33:28,1,이건 뭐 로그인도 안 돼.. 로그인해도 다시 하라그래.. 로그인이 됐는데 일전에 설정한 알림선택사항은 계속 떠.. 입출금 알림 받겠다 열 번은 선택한듯요 창 좀 안뜨게 해주세요. 짜증나요. 필요하면 설정 들어가서 알아서 할테니까 안뜨게 해주세요.
2022-11-06 08:05:38,1,"전체적으로 정말 불편해졌네요 UI도 복잡해지고, 자동로그인은 설정해놔도 매번 로그인할때마다 적용이 안되네요."
2019-11-01 01:24:15,4,새로 업데이트 되고나서 처음 어플 실행했을때 모션뱅킹이 작동이 안되네요. 설정에 들어가서 사용중 확인하면 그때부터 작동됩니다..
2023-02-16 10:05:09,1,앱에서 입출금 조회 하려고 하는데 계속 서비스이용 안내 문구와 서비스 준비중입니다. 잠시만 기다려 주십시요..라고 뜨는데..한시간째 뭐하자는건지.. 제 기계가 이상한건가 싶어 지웠다가 다시 설치 했더니 그래도 안되고..서비스 준비중이면 공지라도 올리셔서 언제까지 인지 알려 주시던지. 답답해서..
2022-10-24 12:26:28,1,"쏠업뎃되고, 쏠시작하기 누르기만 하면 오류가납니다. 시작 자체가 안된다는 얘기에요..차라리 업뎃을 하지말지 그랬나요..답답..ㅡㅡ 쏠시작하기 누르면 열리지도않고 앱닫기가 나온다는 얘기에요..ㅡㅡ"
2020-11-30 07:35:08,1,"인간적으로 너무하네 무슨 스피드이체라면서 . 한개 보내고 또인증 반복하길 몇번을 해야 하는지. 송금하다가 토할뻔 했음 잘쓰고 있던 송금란에 자주.스피드 선택옵션 등의 편리하던 기능 다빼고, 얼마를 송금하시겠습니까 하며 금액만 적어서 뭘하겠다는 건지.."
2021-01-25 02:46:17,1,어플이 켜지질않네요. 몇번 삭제하고 다시 설치해봐도 되질않고. 껐다켰다를 몇번반복해도 서버에서 오류가 발생했다 그러고...도대체 이용하라는건지 말라는건지...
2021-01-25 02:06:57,1,하.. 진짜 귀찮아서 이런거 안 쓰는데 너무 짜증나서 글남겨요 타행은 오류없이 잘만 되는데 신한쏠 진짜 짜증나네요 계속 서버오류라고 안 들어가져서 삭제하고 재설치해서 등록하려니 등록도 제대로 안되고.. 인증서 로그인할려니 또 서버오류.. 홧병나겠어요 진짜ㅡㅡ
2023-01-15 01:16:24,2,"업댓때마다 더 불편햐지는거같음, 기본화면 직관적이지못하고 너무 번잡하고 전체계좌조회 이런거 뭘 터치해야 볼 수 잇고 뭔 광고같은건 그렇게 도배를 쳐하면서"
2020-11-25 00:22:33,1,업데이트 되고 너무 불편합니다. 자주쓰는 계좌 선택도 없어졌고 스프드이체도 힘들고 전체메뉴 관리 하나씩 이체만?? 되는건지 아.............
2023-05-23 00:42:35,1,카드내역 한번 보려고 하면 무한 로딩 때문에 트라이를 몇번씩 하는데 진짜 폰 던져버리고 싶습니다. 구버전에선 이런 현상 없었는데 진짜 뭐죠? 왠만해선 이런 리뷰 안쓰는데 진짜 열받아서 몇 줄 남깁니다.
2022-12-02 06:38:17,1,중국입니다. 기존에 잘 쓰다가 업데이트 하고나서는 접속이 잘 안되고 겨우 되도 뭐 하나 조회하면 로딩만 하다가 로그아웃 되네요. 지금 모바일 대출 신청해야 하는데 이틀 째 버벅 거려서 하지를 못하고 있음. 시정 조치 바랍니다. 정말로 짜증 나네요.
2023-02-16 02:09:23,3,"업데이트되고 너무 불편해진거같습니다,, 전버전처럼 입금시 입금하려는 사람에게 최근입금한 날이 언제인지 이름 밑에 최근입금날짜 나오게 해주세요,,,통장내역 조회시 1주, 한달 버튼 누르면 조회되게 버튼도 다시 만들어주세요,, 직관성이 너무 떨어져요 ㅠ"
2020-03-20 02:58:58,1,앱 구동시 흰 화면이 나오면서 아무것도 안될때가 많습니다. 앱을 재시작 시켜도 동일 현상이 일어나네요. 너무 불편합니다
2021-01-27 01:53:41,1,기존에 연결호환이 매끄러웠으나 지금 업데이트된 방식은 로그인하는데 많은 시간이 소요되고 사용에 매우 불편함. 시스템적 개선이 필요하다고 생각됨
2021-01-25 02:40:56,2,1월 25일. 오늘 구글플레이에서 업데이트 후 실행해 보니 '서버에서 오류가 발생했습니다'라는 메세지가 뜨면서 앱이 종료가 되어 버립니다. 업데이트전엔 잘 사용했는데.. 이체 해야 하는데.. 아..짜증.. 어떻게 해야 합니까?
2018-11-02 06:15:31,1,편의성은 떨어지고 광고만 많이 올려있어서 앱이 무겁다(느리게 작동되는 거같다) 그리고 일분 계자에대한 편의성이 없다 급여통장이 신한으라서 쓰긴 쓰는데 . 별로추천하고 싶지는 않다
2022-11-07 08:43:29,1,쓸수가 없음. 메뉴 누르면 다른방식으로 로그인 무한으로 뜸. 다른방식으로 로그인하겠다고 해도 다른방식으로 로그인만 계속 뜸 ㅋㅋㅋ금융인증서 등록해보려 사도하다가 우리은행으로 다시 돌아감. 앱 너무 이상함. 문의 답변도 복붙이라 짜증남.
2022-12-14 13:19:41,1,폴드4 사용자인데 펼친화면에서 꽉차게 표시되지 않는 이유가 무엇일까요? 예전에는 펼친화면에서 잘 되었던 것 같은데요.. 참고로 쏠비즈는 지금도 펼친화면에서 꽉찬화면으로 잘 표시됩니다
2022-10-27 03:12:29,1,일주일전까지만해도 잘 이용했는데 오늘 다른방법으로 로그인하기만 계속뜨고 등록하기 눌러도 해당로그인으론 사용없음이란 문구가 무한 반복으로 나옴. 현재 자동이체 해지 및 신규 등록을 해야되는데 은행가야될판.....
2022-10-20 02:17:23,2,아이폰 사용자입니다. 신한 솔 로그인 방식을 Face ID로 변경하려고 하는데 Face ID를 이미 등록 했음에도 '휴대폰에 Face ID 정보가 등록되어 있지 않습니다.' 라는 메세지가 나오고 진행이 되지 않습니다. 답변 부탁드립니다.
2021-12-12 04:26:05,2,나만의 메뉴를 아무리 설정해도 매번 처음 그대로임 퇴직연금때문에 깔았는데 메뉴찾기 너무 어렵네요 업데이트해도 더 이상해지고...
2022-04-02 06:18:12,1,지문 갱신할때 인증을 바이오인증서로 선택될 경우 바이오인증서랑 지문이랑 서비스 충돌나서 갱신 안되고 무한루프 돈다 실력이 안되면 노력이라도 하자 이런것까지 하나하나 찝어줘야 되냐? 다른방식으로 인증해서 예상되던 바이오인증서 폐기하고 다시등록하니 구동 되더만... 내가 엔지니어 출신이라 장애를 피해간거지 이게 뭐임. 쓰레기앱을 신한ds qa 통과를 하네....
2018-11-19 07:48:46,3,네트워크 오류라면서 아예 창이안넘어간지 2주는 되어갑니다 휴대폰도 최신 기종을 사용하고있으며 삭제후 재설치도 여러번 하였는데 무엇이문제인거죠
2022-11-04 02:05:40,3,업데이트 후 직관성이 매우 안좋아졌다. 잔액은 왼쪽정렬로 넓은 공간에 치우쳐져 있어 보기 별로고 기존에 잘쓰고 있던 거래조회->날짜조회가 숨겨져 있어 찾기 힘들며 한번더 탭해야 해서 불편하다.
2020-09-18 07:22:20,5,보기 편하고 서비스 이용하는데 불편함이 없습니다. 그리고 앱 들어갈 때마다 코로나 시기에 힘내자는 문구가 마음에 와 닿습니다. 디자인도 세련되었어요:)
2023-03-06 05:18:00,1,3월3일이후 오류 발생 로그인 안돼 어플 사용안됩니다. 개발자 오류 수정 업데이트 사용하라고 하는데 언제 되는 건가요? 이미 최신판이라 업데이트가 안됩니다. 로그인 하자마자 로그인화면이 다시 뜨면서 오류가 걸리는데 ...
2020-06-25 13:25:54,1,"대출 알아보려고 눌렀다가 다른거 대출상품인데 잘못들어간건데, 이미 한도 조회되니까 취소도 안되고, 챗봇이 대출 신청하면 그다음에 취소된다고 안내해놓고, 대출 신청까지 하니까 취소버튼은 없고ㅋㅋ 대출은 그냥 신청되버리고, 취소 어떻게하냐고 진짜 편한 척만 하는 쏠 어플. 카카오뱅크 반도 못따라가네. 자꾸 기대출진행건 잇다고만 하고 어휴ㅡㅡ 결국 폰대출진행인데 상담원을 연결해야하네ㅋ"
2019-05-04 00:39:32,1,"""삼성패스에 등록된 지문정보가 아닙니다"" 라는 문구가나오면서 지문로그인이 안됩니다 바이오인증센터에서 재등록하면 재등록시 사용한손가락지문으로만 로그인이 됩니다 4개의 지문을 등록해서 사용하는데 신한은행어플에서만 이러한 증상이 있습니다"
2020-01-03 00:20:04,1,아니 여태 잘되다가 갑자기 업뎃하고나니까 팀뷰어 어플이 실행되고있는것도 아니고 깔려져있단 이유만으로 이체가 안되다니 말이됩니까.. 이체할때만 삭제하고 이체 끝나고 다시 설치하고 하라는 말인가요? 납득이 안되네요 실행하고 있는데 그러면 이해하겠지만 실행되고있는것도 아니고 단순히 설치가 되어져있단 이유로 안되는건 납득이 안돼요 업무상 어플이 필요한 사람도 있는데요;
2022-10-23 00:15:55,1,업데이트 후 열면 시작하기 화면 뜨는데.. 시작하기 누르면 꺼짐.. 잘 쓰던 거 이상하게 업데이트 됨.. 쏠픽 에러 RIB어쩌고저쩌고 떠서 업데이트했다가 짜증만..
2021-01-25 02:13:22,1,"한 10번은 시도했는데 안들어가지네요 처음 몇번은 로딩창만 뜨다가 와이파이문제라는 안내창보고 와이파이 재접속, 데이터로 접속 시도했는데 안되고 지금은 서버 문제라는데요;;ㅠㅠㅠ"
2018-11-26 13:19:31,5,잘 사용하고 있었습니다만 며칠전부터 프로그램이 켜지질 않습니다. 재설치를 해보아도 안되네요. S알리미독 함께 켜지지가 않습니다. 알리미 팝업은 잘 뜨는데요....
2020-08-16 11:59:34,5,꼭 필요한 기능과 메뉴로 저사양 단말에서도 이용에 부담이 없네요. . . 쏠 덕분에 신한이 이만큼 더 가까워진 느낌입니다. . .
2020-07-20 11:39:56,5,신한 쏠 잘 쓰고 있어요. 오픈뱅킹도 사용하고 있는데 아주 좋아요. 똑똑한 신한 쏠 때문에 간단하게 모든 금융생활 한꺼번에 해결하고 있습니다. 늘 즐겁고 믿을 수 있는 신한 쏠이 되어주세요!
2020-11-26 01:36:37,1,이번 업데이트로 어플에 먹통이 됬네요 내계좌로 보내기시 계좌선택 화면에서 멈춥니다. s9+이용중 잦은 장애는 은행을 옮기게 합니다. 빠른 처리 부탁드립니다
2022-09-21 06:51:13,1,진짜 너무한 어플임. 본인인증 자체가 안돼서 로그인을 할수가없음. 이자는 잘 빨아먹으면서 이딴식으로 하는지 진짜 어이가없음. 이것때메 은행가서 두번이체함. 문제가 있으면 고쳐야지. 지금 리뷰만봐도 보통문제 아닌거 같은데 뭐하는지 모르겠음.
2022-11-16 00:57:23,1,업데이트 이후 입출금 푸시 알림이 오지 않습니다. 업데이트를 하고 나서 더 불편합니다. 초기화면에서 바로 넘어가지지않고 자동 로그인도 다시 하라고 하고....
2020-07-23 13:48:48,5,오픈뱅킹 사용하고 있는데 정말 사용하기 편해요 ^^ 그리고 다른메뉴 검색도 쉬워요~ 신한쏠과 함께 슬기로운금융생활 할 수 있어서 좋아요!!
2021-01-25 03:27:42,3,앗 잘 쓰구 있었는데 왜?갑자기 서브오류 계속 떠서 접속 안되더니...이제 로그인 하니 앞에 접속자가 많다구 대기시간18분~15분~ 로그인 된다구...어떻게 사용하라는거예요?이거 사용할수 있는앱인가요?지금당장 계좌이체 해야되는데 기다리라구요?은행가는게 더 빠르겠어요... 갑자기 시스템이 이상해졌어요ㅡㅡ
2022-12-17 09:03:29,1,로그인 방식 하나 바꾸는데 신분증 촬영에 영상 통화까지 정말 번거롭고 불편하네요. 마지막에 보안카드 입력까지 하는데 굳이 영상통화까지 해야합니까. 진짜 누가 만든 방식인지 욕해주고 싶네요.
2022-09-08 12:25:58,1,멀쩡히 저장되어 있는 인증서를 왜 인식 못 하나요? 1. 기존 사용하던 타행공동인증서를 연장함 Sol에서 연장된 만료일로 인식되지 않음 2. 연장 인식이 어려운가 싶어 타행공동인증서 재발급 3. 스마트폰에 인증서가 저장되어 있으므로 안내문구에 나온 대로 인증서 복사에 있는 들어가 스마트폰 내 공용폴더 NPKI 폴더 사용 지정함 4. 여전히 새로운 인증서는 인식되지 않고 재발급으로 이제 만료된 인증서만 뜸 5. 재부팅과 앱 재설치 후에도 동일 6. 기존(이제는 만료된) 인증서로 혼란이 온 것일까 싶어 Sol/타행앱의 인증서 관리로 이전 인증서를 전부 삭제한 뒤 타행인증서 재발급 7. Sol에서 저장된 공인인증서가 없다는 알림이 뜨고 NPKI 지정해도 무변화 6. 결국 [타행인증서를 스마트폰에서 PC로 복사➡️PC로 신한은행에 로그인하여 타행공동인증서 등록(온갖 보안 프로그램 설치는 덤)➡️신한은행 PC에서 스마트폰으로 공동인증서 복사]의 절차를 걸쳐 드디어 앱 로그인에 성공함
2022-02-22 06:31:02,1,"적금하나 들기 왜이리 힘든건지.. 신분증확인에 신분증, 운전면허, 여권 쓰여있어도 여권 인식도 못해서 다음 단계로 넘어가지도 못하고, 정보라도 직접 적을 수 있는 칸을 설비하던가.... 고객센터 연결 20분동안 기다리고 연결했는데 해결할 방법은 없다고 현장만 가능하다는 말만... PC도 불가능 앱만가능 편의성을 위해 어플을 이용하는거 아닌가요? 더 불편합니다. 신한영업시간 3시반 직장인들은 어떡하라는건지.. 앱의 목적을 모르겠네요."
2020-08-23 05:57:21,4,"다 좋은데, 앱이 살짝 무거운게 아쉬워요! 속도만 좋으면 다양한 서비스와 앱 구성 등등 모든 면에서 진짜 1등인데 살짝 아쉽습니다. 더욱 노력하고 발전하는 신한쏠 응원합니다 아자아자 화이팅 (๑˃̶͈̀ ᗨ ˂̶͈́) 👍👍~~~ ❤"
2024-05-11 00:58:35,2,광고가 너무 많아요. 최소한 일주일 안보기 같은 걸 넣어주세요. 그리고 주로 사용하는 아이콘 선택하게 해주세요. 누더기같이 기능 붙여놔서 찾기 어려워서 매우 불편합니다.
2024-01-16 02:00:15,1,"사용자 정보 변경하려고 인증받으려면 신분증 촬영요구하는데 이거 한시간째 인식을 못하고있습니다 또,뱅킹회원 전환하려면 본인인증 해야하는데 왜 자꾸 93년생이 아닌데 주민번호가 93으로 시작하나요? 바뀌지도않구요 사용하라고 만든 어플은 맞는지 의구심이 듭니다 진짜"
2019-08-08 06:37:09,3,며칠만 지나면 계속 뭐 비밀번호등록방식이 바뀌었다면서 재인증하라고 뜨는데 이것 좀 고쳐주시죠. 뭘 바꾼 적도 없는데 계속 변경됐다면서 인증방법 재인증하라고 뜨고 아예 이용을 못하게해서 보안카드까지 계속 써야하니 너무 불편합니다;;
2020-07-23 13:09:10,5,"신한은행을 주계좌로 사용하면서 자연스럽게 알게되었고, 자연스럽게 사용하고 있는 신한 SOL! 다양한 맞춤형 서비스와 바로바로 사용하기에 편한 빠른 속도가 항상 만족감을 가져다줘서 잘 사용하고 있어요!"
2022-11-28 06:45:48,1,"최악입니다. 외부 스마트OTP가 제대로 등록된 상태에서 인식이 안되서 이체를 못해 큰일이 날뻔했는데, 다른 사람이 피해를 입지 않도록 빨리 개선을 하기로 한지 한달이 되가는데도 아직 그대로네요. 저는 금요일이라 은행을 가서 이체해서 해결했지만, 주말에 이체하다가 이체를 못하는 불상사가 생기면 어떻게 책임을 지실건지 모르겠습니다. 계약이행에 따른 큰금액 이체시 안될경우 큰일이 발생합니다. 불쌍한 사용자 만들지 말고 빨리 개선하기 바랍니다. 이체시 외부 스마트OTP가 정상적으로 등록된 상태에서 인식을 못하고 모바일OTP를 등록하라고 뜨는 증상입니다. 빠른 해결을 바랍니다."
2024-03-18 01:53:04,1,"내가 경험한 금융기관 앱중 가장 쓰레기. 신분증을 통한 본인인증도, 이상한 문자전송을 통한 본인인증도 몇번이나 시도했는데 안 되고 왜 안되는지에 대한 피드백도 없음. 은행이 여기밖에 없는 것도 아니고 계좌해지하는게 속편할듯"
2022-02-18 01:58:27,1,이체업무진행해야되는데 업데이트 되자마자 OTP 정보 싹날아가서 업무 마비되구요 이거에대한건 경고나 정보 하나없고 상담원은 앵무새나 다름없음. 업데이트때마다 문제생기는건 기본 베이스로 깔고가고 업데이트마다 점점 안좋아짐. 신한은행 AI 상담원 도입했던데 이건아주 잘한것같음. 욕쳐먹는전화 계속 받을 거니까
2022-10-22 14:54:29,1,업데이트 후에 쏠이 들어가지지 않아요...이게뭔가요. 자꾸 앱에 버그가 있다 합니다. 쏠 시작하기 눌렀는데 들어가지지 않고 풀지도 않은 쏠야구퀴즈 풀어서 다시 못푼다고 에러뜨네요........이게무슨
2021-06-08 08:21:41,1,와 정말.. 어쩌다 신한에서 청약통장 만들어서 해지할수도 없고.. 인증서 등록하려니 OTP 등록하라고 하고 타기관 OTP등록하려니 로그인또시키고 로그인하면 접근권한 없다고 하고.. ARS연결해서 얘기 했더니 한두번 문제 있던게 아닌지 해보고 안되면 앱깔아서 돌려시도 하라고 방법 가르쳐주는데.. 그마저도 안됨.. 내일 지점 가야겠네.. 최대한 이용하고 싶지 않음.. 별하나주기도 아깝다
2022-11-09 03:20:00,1,"업데이트되면서 엄청 불편하고 짜증나요. 로그인만 네다섯번 시도해야 겨우 되고, 기간 조회는 또 왜이렇게 꼭꼭 숨기듯이 해놧는지, ui 는 진보하지만 편리함 안정성은 더 퇴보햇어요."
2021-12-07 10:23:42,1,업데이트 후 무별은 못주나 싶을정도로 별로에요. 오픈뱅킹 다 연결해서 원래 자산조회할때 모든 자산 다 보이는데 하나도 안보이고 머니버스 업데이트 로딩은 10분 넘도록 안돼서 그냥 포기했습니다. 다운그레이드 하고 싶은 수준이에요. 원랜 신한이 어플 가장 편해서 여기서 다 해결했는데 이 상태로 보완 안되면 그냥 갈아타려고요
2022-04-08 15:13:09,3,핸드폰 뒤로 가기가 왜 안됩니까? 앱 개발자가 아이폰만 쓰나요? 신한은행 임직원들은 다 아이폰 씁니까? 홈에선 되고 상품 누르면 안되고 번거로워서 누르기 싫어집니다. 게다가 일일히 위로 손가락 올리는 건 번거롭고요. 그리고 너무 느려요 앱이 무거울 정도로 뭐가 많진 않던데
2023-12-26 03:53:51,1,이놈의 신한은 사용자 편의성은 개나줘버린 업데이트만 하고 좀 적응할라하면 위치 죄다 바꿔버리는데 그냥 좀 적당히 바꿉시다. 진짜 적응하기 뭐 같다.
2020-03-04 20:48:36,2,이체하는 거랑 계좌상세조회 와이파이 키고 데이터 키고 업데이트도 하고 다 해봤는데도 안 들어가져요 두개 쓰려고 앱 깐건데 앱 깔아도 되질 않으니 화가 나네요 다음 업데이트 할 때는 제발 서비스 점검 한번씩 다시 해주세요
2023-06-29 02:00:13,2,잘 사용 하고 있었는데~ 폰 바뀌서 앱에서 하라는 거 다 했는데 이상하 네~계속 로딩중 표시만 되고 접속은 안되네요~ 거참 잘되고 있는 앱을 건드려서 불편만 초래하게 만들었네 요~~~
2020-03-05 13:30:30,3,업데이트하고 로그인 화면에서 계속 로딩중 떠서 삭제하고 다시 깔았는데 바이오 인증서 처리 결과가 정상이 아니라면서 로그인 자체가 불가능하네요 LG Q9입니다 어떻게 처리해야되죠
2024-02-14 06:48:51,1,"금융어플 중 제일 최악입니다. - 계좌개설 시, 실명인증 조회 실패 4-5번 발생하여 계속 다시조회 시도해야함 - 개인정보변경시 영상통화로 실명인증 받았으나 이후 진행 불가하여 어플 완전 종료 후 재실행해야 다음 단계 진행 가능함 - 신한카드 사용중이어서 정보변경을 통해 은행으로 전송 동의 했으나 최신화 안됨. 그럼 동의절차는 왜 있는지 모르겠음. 토스나 카카오수준은 아니더라도 국민이나 기업 등 일반 시중은행보다도 어플 사용성이 매우 떨어지고 오류도 많음."
2022-10-31 02:46:10,1,아니 왜 갑자기 바탕화면에있던 위젯이 사라졌어요 간편이체... 심지어 앱을 지웠다 다시 깔았는데도 위젯이 아에 나오질않아요 연락주세요 하...인증까지 다시다해서 깔았는데.... 간편이체 위젯때문에 이거 쓰는건데...ㅠㅠ제발 답변 부탁드려요
