reviewId,content,score,thumbsUpCount,at,appVersion
ade3457a-416f-4046-8063-e751f5bffa93,통합한건 좋아요. 근데 카드 결제 알림은 여러건 결제해도 마지막 결제건 하나만 상단바에서 보이네요..갤럭시 노트10+,3,3,2023-12-26 04:27:35,4.0.0
e6f533eb-1ae1-4d0c-926d-37ecc8ea63e7,계속 V3가 정상적으로 작동하지않는다하고 재실행할려면 예 버튼누르라고하는데 무한반곡이네요. 입출금확인하고싶어서 들어왔는데 화만 돋구네요,1,9,2019-12-20 05:42:41,3.4.5
2201d504-c357-4ec4-a2e2-881bb09952c4,알림이 하나도 오지 않아요... 쏠 어플이 알림으류안 주니 이걸 깔았는데 알림이 오지 않으면 어플을 쓸 필요가 없죠. 리뷰들 보니 피드백도 하나도 없는거 같던데 빠른 피드백 좀 부탁드립니다.,1,7,2019-01-02 11:56:21,3.2.4
a6905fb3-961f-46e0-8929-246604bb96f0,동작은 잘 되는데요 앱 실행시 들어가는 로딩 화면에서 화면이 너무 많이 깜빡여서 눈이 아파요 화면 안깜빡이게 수정해주세요,1,7,2020-04-06 04:37:18,3.4.8
9d76ddea-4609-4232-ba53-b60de3f35bcf,뱅킹도 사용 하지만 알리미도 같이 사용중인데요 처음 로그인시 비번 누를때 진동이라던가 입출금 알림 푸쉬 올때 진동이 오는데 진동 사용을 극혐 하는 사람으로써 제발 끄기 기능 좀 넣어주세요 반강제 진동 쓰기 싫어요 기존 알리미 쓰다가 슈퍼솔 어쩌구 하길래 업그레이드 했는데 그 전엔 6자리 비번으로 로그인 하였는데 이젠 아예 사라지고 패턴 아니면 생체인증 로그인만 있네요.. 그리고 패턴으로 로그인시 패턴은 왜 안 보이게 못 합니까?? 남들 보기 편하게??,3,5,2023-12-28 05:57:30,4.0.0
7d31cfb5-b9fa-4ddb-acc1-d73fb807b509,"최초 설치하고 가입하고 앱 종료 후 다시 앱을 실행하니 기기가 변경되었다(1초안에 기기를 바꿀 수 없음)고 다시 본인 인증하고 비밀번호 등록하고, 약관 동의 받고 등의 처음 가입 절차를 진행함. 그러면 처음에 가입한것은 신한 클라우드 가상폰에다가 가입했다는 것인가? 매우찝찝함.",1,1,2024-01-25 05:29:12,4.0.2
58fe5ee7-4f26-4887-b4f9-a81742aac241,11시부터 로긴이 안돼던데 신한슈퍼쏠 출석퀴즈 출첵이라도 인정해줘요. 하루도 안빠지는데 맥빠져요,2,0,2024-11-09 01:07:40,4.1.2
b334ff87-81f3-44ce-9c70-c24ff81a3c35,환경설정에 앱알람설정도확인하고 앱자체환경설정도 다확인했는데 알람이안와요 앱이왜있는건지모르겠어요 처음부터 안왔으면 뭐가 설정이잘못됐나싶을텐데 어느순간부터안와요 뭐하자는건지,1,2,2019-03-17 09:10:03,3.2.8
60d778bb-7fe7-4ef3-b5a7-3977145476b9,사랑합니다. 아래 문의내용 업데이트되었네요. 완벽해요 ♥️ ---------------- 다 좋은데 입출금 상세내역도 푸시팝업에 표시되게 해주세요ㅠ 캘린더에 푸시로 연동돼서 가계부 정리하는데 다 내용없음으로 저장됩니다 ㅠㅠ 제발제발제발 내용 표시해주세요,5,5,2019-10-16 01:16:34,3.4.2
afd70525-392c-4c1e-a18e-7dd0fcffb5bf,알람이 왜 안울리나요?? 몇달 된 것같아요. 초반엔 한템포 늦게 온다.. 이정도였는데 최근엔 울림 자체가 없습니다. 지웠다 다시 설치해봐도 소용없네요. 개선해주세요~~~~~~,1,7,2019-02-24 13:02:25,3.2.6
708e1d53-d491-4d73-9842-42e75c926cae,대체 왜 알림이 울리지않는거죠?!... 알리미 앱을 켜야만 확인 가능한거..... 이거 그냥 신한 쏠(뱅킹앱) 이랑 무슨 차이가 있나요?? 앱을 실행해야만 입출금 내역확인가능한거면.... 굳이 이 앱을 설치할 필요성을 못느끼겟네요 ㅡㅡ....,1,36,2019-01-24 16:11:18,3.2.5
59c5130b-5e9f-4047-afed-ae92d4688996,패턴으로 로그인 할 때 로그인이 완료될 때까지 패턴이 그대로 남아 있어서 패턴이 노출될 우려가 있습니다 패턴이 안 보이게 하거나 패턴을 그리고 나면 남아 있지 않고 사라지는 옵션이 있으면 보안에 좀 더 좋을 거 같습니다,5,1,2024-02-15 04:18:43,4.0.0
f21ce4c4-af29-486e-9f6c-d75afaa75498,"잔액보려고 들어가는게 주로들어가는 이유인데,, 보기가 너무 불편하게 만들어놨네요?? 가장 최근내용이 맨위에 있어야는거 아닌가요?? 뒤죽박죽.. 답답해서, 개선되길바라며 글남깁니다.",2,2,2024-05-06 04:59:09,4.0.8
307380dc-9765-4fa1-b39a-c7ae7e9b5ed4,모아주는건 좋은데 그렇다고 기존앱을 지우면 안되는 기능이 많고 관리 포인트와 앱만 더 늘리니 기존 어플 잘 쓰시는분은 설치하지 마세요. 그리고 여기에는 인증서 관련기능이 일절 없습니다.,2,2,2024-01-19 00:18:44,4.0.1
01afddbd-ac3f-4c74-8347-5cc728d4f72b,알리미 기능은 따로 빼서 만들어주면 좋겠어요. 배우자 카드를 주로 사용하는데 전에는 알리미를 깔아서 사용하면 되었지만 이제는 알림이 카드명의 본인에게만 가니.. 가계부쓰기 불편해서 다른 카드사로 바꾸어야 되나 싶습니다.,1,2,2024-03-28 01:27:34,4.0.5
3b7a4685-88fb-4dfc-97ea-c2562881ab1b,이전앱의 기능을 다 지원하지 않아 필요시 다시 이전 앱들을 설치해 깔아야합니다. 별 한개도 아까운 앱입니다. 이전 앱들 유지하시는게 좋겠습니다.,1,2,2024-01-15 01:28:19,
2711aed2-5f1c-4b80-aa80-ec1da15f2d69,"어느 순간부터 알림이 오지 않습니다. 해당 오류를 해결할 수 있도록, 데이터 수집 같은 기능 추가하는 건 어떨까요.",1,9,2019-05-29 07:03:03,3.3.3
86347cd5-a7f5-4c2c-8d2d-b48005da6ab3,갑자기 간편보기가 안됩니다. 예전에는 로그인 없이 간편보기로 확인했는데 이젠 꼭 로그인을 해야만 입출금내역을 볼수 있네요. 바쁠때는 아주 불편해요. 분명히 간편보기로 설정했는데 안됩니다. 어찌된 일인가요?,1,13,2021-01-13 09:04:01,3.5.9
f2f716c6-e028-4ed1-9df8-9ac0aaafcb86,아씨 왜 자꾸 앱을 새로 만드는거에요 잊을만하면 새로 깔게하고 정말 귀찮아요,1,1,2024-06-13 07:50:24,4.1.0
fa6b60bf-3e06-42a6-a927-739816301759,무선통신망의 일시적인 문제또는v3가 만료되어 접속이 원활하지 않습니다. 확인 후 다시 접속하여 주시기 바랍니다 라고 계속 뜨고 앱을 지우고 다시설치해도 똑같이 뜨는데 해결방법좀 가르쳐주세요,1,13,2019-11-20 08:29:25,3.4.4
b60e3f66-5c45-4d25-8cd3-c391f9680f38,"과감하게 은행 카드 증권 어플 다 지우고 깔았는데, 뭐 하나 인증하려면 결국엔 어플을 각각 다 깔아야해서 화가납니다. 사실상 얘는 공지 모아보기 기능밖에 못합니다. 기존에 있던 SOL알리미랑 하등 다를게 없음.",1,3,2024-02-16 07:28:00,4.0.3
f3fe32e7-568b-4169-b98e-a6691c96d9e8,은행 거래내역조회화면에서 각각의 입출금 내역별 메모 기입/보기가 안됩니다. 기존 은행앱에서는 해당 기능으로 히스토리 관리를 했는데 메모했던 부분이 모두 사라진 줄 알고 너무 놀랐습니다. 해당 기능 추가부탁드려요,3,3,2024-01-11 22:37:34,4.0.1
8b5992cb-37e5-4348-8ccf-891f7ceef619,잘쓰고있던건데. 갑자기 서비스재가입 하라더니. 공인인증서 로그인에서 전자서명검증 중 에러. 라고 뜨면서 사용이 안되네요. 다시깔아보았지만. 짜증나서 결국 삭제합니다,1,14,2020-02-22 13:29:02,3.4.7
7d0f23f5-5c87-4f2f-92f5-576a3d6294e3,무슨 이런 앱이 다 있는지 모르겠음. 다 모아놔서 슈퍼쏠이라 광고해놓고 뭐 할려고하면 다른앱을 다운받으라고 하고. 트래블카드땜에 만들었는데 더 이상 쓰지는 않을거 같다,1,1,2024-09-05 02:07:45,
fb179284-52c9-41a2-b015-72b78c466ac0,오류 너무 심해요;; 알림도 잘 안뜨고 등록된 단말이 아니라고해서 다시 깔아봤더니 이젠 자바스크립트 오류....;; 편하자고 사용하는건데 오히려 불편함을 느끼고 있어요 개발자는 월급받고 뭐 하는건지?,1,3,2019-06-10 10:13:31,3.3.3
7ad9b5d1-fb3d-401a-90db-b9b432be6916,인간적으로 이쯤 되면 어플 개발 하청 준 업체를 바꿔야 하는거 아닌가? 타 어플도 물론 에러가 있지만 인증 오류 수준의 것들은 아닌데... 진짜... ㅋㅋㅋ 선정을 해도 어디서 이런 업체를 선정했는지 참 선정한 부서도 대단하네,1,2,2021-10-03 11:35:33,
df96f865-95e2-4af5-9353-bfaae71df131,문제가 넘 좋네요 사소한 것도 가능하고요,5,0,2024-09-15 03:36:37,4.1.2
db8fdda7-ea11-42e0-8014-19bfc5642096,"기기에 바이러스가 1개 검출되어서 앱을 종료한다고 나옵니다. 신한은행,증권,보험 모두 정상 작동 되는데요, 바이러습그로그램돌러도 정상으로 나옵니다. 어찌 해야할까요?",1,8,2023-12-18 13:23:22,4.0.0
ca4c4f58-0e9d-4c8f-95fb-02f395f4c074,포인트 조회에서 하이세이브 포인트 조회는 왜 없앴나요? 노출안되게 일부러 그런거죠? 고객상대로 장난치지마세요. 앱도 여러개 만들어서 중구난방이고 뭐하나 개선되는게 없고 불편하기만 하네요.,1,4,2024-04-27 16:44:42,4.0.7
ae3a2bcc-7480-497e-b341-bf2e337ecb99,신한 솔이랑 플레이보다 훠얼씬 가벼움 진짜 플레이 디자인 ux 상 받았다고 꼴값떠는 걸 보면서 앱 최적화나 제대로 하고 자랑을 할 것이지 라는 생각이 매번 들었는데 슈퍼솔 ux 좋은지는 모르겠지만 최소한 사용하긴 안정적임 플레이 개발자들은 접시에 코박으십쇼 양심있으면,4,2,2024-01-28 15:54:49,4.0.2
ea48fc9f-48b8-4e2d-8e44-1a95749c9aee,예전에는 다 따로 사용하던 어플을 하나로 통합해서 사용할수있으니 완전편하고 좋아요~~한눈에 쏙 들어오고 이벤트도 더 다양하네요~~,5,7,2023-12-23 13:47:54,4.0.0
7bebe135-ad2e-4d32-b88a-a58a0c36ef12,수고하십니다! 다름이 아니라 앱을 설치해서 공인인증서로 로그인하려고 하는데 오류가 떠서요 해결책을 알 수 있을까요?? 계좌로 로그인으로는 로그인을 할수가 없다고 해서 로그인을 할 수 있는 방법이 없네요 ㅠㅠ,2,2,2020-04-08 05:06:19,
17f99661-a520-412e-9475-5701c60729a4,듀얼심 스마트폰에서는 전화번호 인식을 못하고 있어 사용하고 싶어도 사용을 못합니다. 사용할 수 있도록 개선 부탁드립니다.,1,2,2020-07-30 23:19:38,3.2.5
b97cb5a8-a9fd-4b10-9616-1091564946b8,인터넷에서 구매하는데 결제가 안되면 어떻게 해야하나요 슈퍼솔 사용 이후로 몇달 전에도 같은 증상 있었는데 몇일 후에 고쳐지더니 어제오늘 계속 카드의 당연한 기능인 결제가 안되서 신한카드 자체가 불편해질 지경이에요,1,1,2024-04-10 22:58:56,4.0.2
1815c449-e28b-40f8-8cee-29847f963c3e,앱 시작 시 디바이스에서 바이러스가 검출 되었다고 자동종료 되는데. 도대체 어디서 바이러스가 있는지 모르겠습니다. 카스퍼스키 v3 eset 다 돌려봐도 검출이 안됩니다. 검출에 대한 장보 좀 알게 해주세요.,1,5,2023-12-18 14:17:17,4.0.0
b659b60d-6798-47df-8fcb-54b6a2053fa6,지문인식 등록하는데서 계속기다리라고 하고 안넘어감 한번만 더해보고 안되면 삭제하겠습니다 근데 비슷한거 같은데 계속 만드는 이유도 궁금하네요 토스앱처럼 간단한게 최고입니다,3,2,2023-12-26 13:36:51,4.0.0
5c28cd99-d070-4491-b124-af0888faa4fc,슈퍼솔로 바꾸고 입출금 알람이 안와요 왜 잘쓰던걸 이렇게 더 멍청하게 만들어놓는지 모르겠네요 입출금 심야알림 제한하려고 해도 설정도 안되고요 그냥 있는거나 잘하세요 뭘 자꾸 이상하고 복잡하게 만드는지 모르겠네요,1,3,2024-02-15 14:07:26,4.0.3
ab3addbd-550d-48e3-8715-3704557a1a25,결제 되게하고 오픈하시지.. PC용은 코드 아무리 입력해도 못쓰는 코드라고 결제안되고 휴대폰으로 하니까 앱에서 결제 요청 처음이라고 결제 안 넘어가고 뭘 어떻게 해야하는지 알려주지도 않고 문자만 띡오고 너무 불편하네요,1,3,2024-01-03 04:35:05,4.0.0
424432e2-5f06-4d95-8431-5ae578620c4e,카드를 등록할 수가 없어요 카드 등록 페이지로 가면 하얀 화면만 뜨고 진행이 안 돼요 그래서 결제도 불가합니다 이럴 거면 앱 설치한 이유가 없는데요,1,2,2024-01-17 12:00:33,4.0.1
0097883d-0a42-459e-ae4e-b241d14b2568,진짜너무별루에요 그냥 원래 개별로 돌려줘요 여러건 이체도 불편 카드 내역도 불편 타사보고 배우세요,1,4,2024-09-07 02:57:04,4.1.1
adfac476-7435-4d77-8ad1-c7b9947fb105,1개의 어플로 은행. 카드. 모두 사용 하니까 매우 편리 합니다,5,1,2024-09-02 22:15:42,4.1.1
cfe92aa1-5e3c-46de-9031-77ea544033f4,통합어플처럼 소개해놓고 기능은 1도 없어서 다른 어플 추가로 깔아야함 다른 어플에 이미 있는기능 뭉쳐놓은건데 이게 내 핸드폰에 왜 있어야하는지 모르겠음 쓸데없이 어플 바꾸지말고 그대로 좀 냅둬요 제발,1,1,2024-02-14 14:04:39,3.6.8
f2870bac-bafe-4261-85b9-136e9c624c13,"상단바에 알림이없어지다가 새벽에 다시 생겼는데 그뒤로 걸음측정이안되요 왜이러는거죠 어제밤까진 잘 작동했었는데요, 지금다시 핸드폰껏다가 켜보니 또 상단바에서 사라지고 직접들어가도 뜨지도않아요",1,2,2024-05-18 03:22:39,4.0.8
72c560b4-3f79-4e9b-add7-399b37172dec,아니 업데이트후 입출금 내역 알림이 전혀 안오거나 아주 늦게 온다는 원성이 자자한데... 왜 신한카드측에서는 엉뚱한 답변을 하고 이 문제에 대한 해결책은 제시하지 않고 있네요... 정말 짜증 짜증 왕짜증 납니다!,1,8,2019-01-03 22:25:11,3.2.4
ad792721-1de1-4af0-96a6-b9c2bf7245b7,제발 자동이체 예약기능 좀 만들어줘요,2,0,2024-09-11 08:55:30,4.1.1
a3f92e8e-ed59-4740-9924-27ea20c17687,"장점 : 은행, 카드를 한 곳에. 단점 : 지원 안 되는 곳이 있다. 맥도날드 앱 결제 등.",2,0,2024-09-04 09:05:33,4.1.1
b02776c3-6022-4423-8860-b8abcbb8a3a3,너무 잘 쓰고 있고 더 발전했으면 하는 마음에서 별점 드리고 갑니다. 입출금 부분 뿐만 아니라 카드 사용 내역에서도 메모가 가능했으면 좋겠어요.,5,5,2019-09-16 13:56:27,3.4.2
7ec444ea-e163-49e8-beb5-e66257f65a2f,"다 통합된 것처럼 광고하더니 금융인증서 받으려면 은행앱 다시 다운로드 받아야하고 모바일 교통카드 사용하려면 카드앱 다시 다운로드 받아야하고, 결국 앱하나 추가로 더 까는 것과 똑같네요",1,2,2024-01-17 01:56:05,4.0.1
50f0e7bf-d45e-41fa-a41d-a927c670a49f,"쏠 - 이체 전용, 카드- 결제전용, 증권 - 거래전용, 보험- 이벤트전용 으로 사용하고 있었는데 슈퍼쏠만 설치하면 다른그룹사앱 설치 없이도 간편하게 원하는 기능을 모두 사용할 수 있네요.",5,12,2023-12-24 12:21:57,4.0.0
7fc485cb-9530-423e-a3be-67cf7e6a7600,각종 백신앱 v3 알약 등 다 돌려봐도 바이러스 없다고 뜨는데 계속 1개의 바이러스있다고 종료시키네요 아예 사용을 못하게하는데 어떡하죠? 다시깔아도 캐시삭제해도 똑같네요,1,2,2023-12-21 08:27:54,4.0.0
44f27452-ae91-4df9-ac13-db397fed083f,별1개도 아깝네요. 업데이트후로 알림이 하나도안와서 지웠다 깔면 괜찮아지겠거니 해서 다시깔았더니 계좌 장기미이체상태라 가입불가능하다니요 ㅋㅋㅋ어제도 사용했는데;; 안쓰고맙니다ㅡㅡ,1,5,2018-12-31 04:30:07,3.2.4
4e1282c0-b136-4b6a-a1f8-13b04e07bad1,슈퍼쏠에서 적금 가입하려니까 다시 예전 신한쏠이 켜지고ㅎㅎ 구버전은 아직 지우면 안되나보네요? 슈퍼쏠 이용하려니 신한인증서 설치 유도해서 귀찮지만 다 했는데... 앱만 하나 더 늘어난 셈. 업뎃 빨리 해주세요.,3,2,2024-01-22 09:32:20,4.0.2
ecf37b95-768f-4c0c-b31a-bb8a2a59b697,신한쏠은 편하게 잘썼는데 이건 너무 불편한게많아요ㅠ. 잔액숨기기도 한참찾았고 로그인할때 패턴숨기기어디있나요? 도저히 못찾겠어요. ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 죄송하다는말보다 패턴숨기기 어디있는지 가르쳐주시면 안될까요?,1,4,2024-01-05 08:25:26,4.0.0
7dc01b64-e05f-45bd-8ef0-9565f80d39ba,가입만하면 앱이중단됨니다 특히 전화걸면앱이중단된다고 화면에뜸니다 업데이트한다음부터 앱이종료된다고뜸니다,1,1,2024-02-13 12:27:06,4.0.3
299fabd9-1f0b-45c4-a89e-cad5deaedaf7,이따위 앱을 왜 또 만드는거에요? 기존앱을 잘 쓰게 만들던가 하지 뭘 자꾸 설치하게 만듭니까? 사용자 생각은 않고 뭔짓들을 하는건지. SOL페이 앱으로 바뀌어서 설치하라고 해서 했더니 이번엔 슈퍼SOL? 다음에는 울트라 슈퍼SOL 인가요? 적당히 좀 하세요.,1,4,2024-03-18 05:28:31,
049484a6-e381-488f-8ab7-dbea0eeeaffe,한눈에 흩어져있는 정보를 확인할 수 있고 자주 쓰는 기능도 한개의 어플에서 사용할 수 있으니 너무 편합니다. 슈퍼쏠~~ 화이팅,5,4,2024-01-30 08:27:10,4.0.2
6b5a3bc3-81a6-4842-9a33-f130a571ea0d,입출금 카드 내역 알림때문에 이 앱을 사용한다고 봐야하는데 이 기능이 제대로 작동하지 않네요..이러면 이 앱이나 신한을 주거래로 이용할 필요성이 없어지네요...개선 부탁드립니다,1,17,2018-10-14 01:59:35,3.2.1
0abbe61d-61b2-411a-baa8-2a632063467c,신분증인식이 않된다 하네요. 사진은 잘 찍혔고 자동인식된 번호도 맞는데요. 결국다음날 하라 나옵니다.,1,2,2023-12-27 12:20:30,4.0.0
4ebf4e3d-cdc9-4b39-95bb-18c2ad608d8e,인증다하고 가입완료했는데 같은 핸드폰으로 로그인하려니 새로 시작하라네요;;다른기기로 인식해버립니다 .... 고객센터에 전화하니 이런일이 종종 있답니다 오류는 고쳐주시길바랍니다,1,3,2024-01-03 03:13:23,4.0.0
a4a3fd46-338c-4d92-9361-2b2e73c2b687,편리하게 설계되어있어요,5,0,2024-10-24 23:31:12,4.1.2
735fa788-5f39-4b34-b07c-a26e55222c5d,우수한 상품입니다 수퍼솔통장 화이팅,5,0,2024-10-02 02:10:51,4.1.2
20b40dcf-763c-43b1-baa1-a030a1cb6dbc,오전까지 잘 사용했는데 저녁부터 동작을 안하네요,1,0,2024-11-08 14:56:57,4.1.2
a7f651df-13bb-4d1a-8aa0-b8e598301795,한번에 다 볼수 있고 편해요,5,0,2024-11-13 04:37:04,4.1.2
2c92c1f0-82d5-4dfc-84b6-cd0074bd8ac2,슈퍼SOL 사용하는데 참 유용하네요.,4,0,2024-10-16 03:10:11,4.1.2
abda5bf1-efcb-41b3-b70d-956709bfc858,기동전문요류가 발생했다는데 뭘까요,3,0,2024-10-31 00:19:51,4.1.2
c2c034cc-ee5a-407c-a0ac-6ed2a137957f,몇 주 전부터 V3가 정상적으로 구동되지 않는다는 알람과 함께 앱이 실행이 되지 않습니다. 팝업 때문에 스크롤이 되지 않아 결제내역을 확인할 수 없어 불편한데 어떻게 해결할 수 있나요,3,6,2020-10-18 09:44:11,3.5.5
dd17f823-34b0-42a5-aff9-595e711e8abf,맨처음 깔때 먼가 스킵되서 그런진 몰라도 다시 깔고 인증하니 잘나옴 근데 이전 어플과 등록방식이 다른것같은데 안내가 없어서 불만이 많은듯 사소한것에도 신경을 써주었으면 좋겠네요,4,5,2019-01-11 02:10:12,3.2.4
cea53c80-ae26-4eb5-a9f0-ea96b8a0154c,신한수퍼쏠 설치후 로그인 인증 죄다 안됍니다.두번세번 시도해도 버그만 납니다.제대로 검증도 안하고 이벤트로 현혹하고 오랜 고객으로써 실망스럽네요.별점이아니라 벌점주고싶네요.,1,2,2023-12-27 12:54:31,4.0.0
4d1235ed-c533-4852-b573-cd5a468e7ef2,기동전문 오류가 발생했다고 뜨면서 앱이 안켜지는데 재설치해야하나요? +재설치해봤는데 휴대전화 문자인증에서 막히네요...,3,2,2024-01-25 01:25:13,4.0.2
55d67e13-0195-4375-b836-de512303c2f3,푸시 설정을 제대로 했는데도 입출금 알람이 안올 때가 많고 카드알람도 잘 안와서 재설치해도 소용없네요.개선해주시길 바랍니다.,2,3,2018-11-05 10:58:36,3.2.1
f32ea833-0a91-4215-b78c-6c8e281e859d,갤럭시S10 안드로이드9 사용중인데 계좌에 입금이 되었는데도 불구하고 푸시알람이 안옵니다... 출금은 대체로 오는편인데 올때도 있고 안올때도 있고 일관성이 없습니다. 앱 절전모드도 아닌데 왜이럴까요.,4,31,2020-05-29 08:31:34,3.5.1
06b5a0c9-2b40-458b-b070-d01be54017aa,편리힌 기능 강조,4,0,2024-10-25 02:02:07,4.1.2
640e0247-761e-444d-a3ac-3c81a8c104c0,이벤트도 다양하고 사용하기편리해요!,5,0,2024-10-24 04:11:01,4.1.2
ba3e3c17-925b-45c1-a69b-670254365556,저번업데이트도 불편했는데 이번슈퍼솔업데이트는.. 하아.. 앱결제부터해서 모든정보를 새로 추가해야되서 너무불편함..그전버전이훨씬나음..그냥신한이제안쓸려구요 주거래도바꿔야겠어요,1,1,2024-02-22 07:35:24,4.0.3
1f2f4a63-90c1-4939-a7ef-fdfebce8baf2,"신한관련 어플만 4개인데 이거전부 통합할생각없어요??? 신한은행, 카드(페이), 슈퍼솔, 증권 저앱중 하나만 들어가도 은행도 보이고 카드도 보이고 다 동일한데 왜 쪼개가지고 나눠쓰는지 완전 이해불가임.",3,1,2024-03-05 13:01:30,
a055187c-6779-4c35-9cb9-ec4e49dcd71d,회원탈퇴를 하고싶은데 아무리 찾아봐도 없습니다. 왜 선택지가 없는지도 모르겠고 서비스 해지를 눌러도 로그인은 된 상태입니다. 화원탈퇴를 꼭 하고싶은데 왜 없는거고 왜 상담은 전화만 있는건가요????,1,2,2024-06-04 02:50:17,4.0.9
f319028e-fa17-4557-b8f5-6dad19592341,별 1개주기도 아깝네요... 공인인증서 발급 때문에 모바일otp 인증 자체가 안되서 신한 쏠을 별도로 다운받아서 해야 된다는 게 말이 안되네요... 신한 슈퍼 Sol에서 모바일otp 인증 될 수 있도록 연계조치 부탁드립니다.,1,1,2024-01-01 04:38:25,4.0.0
f533570c-c346-4f9f-800e-b988e1f20d1e,"별 하나도 아까움... 쓰레기 어플... 종신보험 설계사가 추천해서 설치하려하는데,,, 별도 가입이 안됨... 반드시 신한은행 회원가입해야 가입할수 있음. 이런 쓰레기 어플은 첨봄... 바로 삭제함...",1,1,2023-12-31 02:40:33,4.0.0
a0df5514-d56a-4751-a8e1-693c2d72690f,도대체 생각을 하고 만드는 건가요? 뜬금 신분증인증하래서 들어갔더니 이사를 한 상태고 동사무소에서 신분증 주소를 갱신하는 스티커를 발부해서 주소자체가 뒷면에 있는데 앞면만 찍게하고 인증안된다하면. 이것때문에 신분증 다시 바꾸러가야되요?,1,3,2024-01-03 04:45:28,4.0.0
010bd5cd-25e7-48ef-be12-e977eb88ece2,무슨 로그인만 하려그러면 접속이 안되고 새로비밀번호생성하면 접속다시하라그러고 다시하면 정보가 정확하지 않다고하고 뭐 어쩌란거냐 도대체,1,6,2020-05-12 11:08:54,3.5.0
edfb624a-2d5c-4d2f-9706-7bb35d63d25e,내 계좌>전체계좌조회>입출금(#개) 화면 영역 우측에 계좌 내 합산액 숫자를 표시해주시면 좋겠습니다. 신한은행 앱은 그 정보가 나와있어서 자산 총액 확인이 수월했는데 슈퍼SOL은 없어서 다소 불편하게 느껴집니다.,4,11,2024-03-05 13:33:10,4.0.4
eeabe7f5-ffd1-4d93-8172-258551e7e753,신용카드로 자동 이체되는 항목 (관리비 등) 은 알림이 안옵니다 개선 안되나요? 앱에서 볼때 카드 승인 내역이 있는데 알림이 안오니 굳이 앱을 써야하나 의문이네요,1,27,2019-04-24 02:19:10,3.3.1
f67e9c3d-ca6e-4965-b793-b0d84ae7e81a,직관적인 UI 로 돌아왔네요. 포인트로 재테크도 가능한지 오늘 알았어요! 저는 오늘 이벤트혜택으로 3천 포인트 받고 현금으로 전환하기를 했답니다❤ 앞으로도 애용하겠습니다. 파이팅!,5,9,2023-12-23 20:37:08,4.0.0
67bb3c46-0672-4f1a-a9b5-ee4bd8905ce5,설치하고 인증 받고 정보이용 동의하고 패턴 등록하고 다 했는데 다시 들어가면 또 시작하기 메뉴가 나와요. 어제 세 번째 설치했는데 또 그러네요. 뭐가 문제일까요?,1,2,2024-01-05 16:28:14,4.0.0
fc61d012-7bae-4cc3-96bf-7a07ad5394e8,신한인증서 설치하기전 로딩이 너무 기네요 당췌 되지가 않아요. 그 포인트 좀 받을라고 몇시간째 이러고 있는지 신한쏠에 이벤트 있어서 앱부터 깔고 했더니 인증서 설치해야 로그인 되는거고 근데 인증서 설치가 당췌 안되니 .. 포기합니다,1,1,2023-12-28 14:05:45,4.0.0
b0206420-bdd2-4b3f-8745-bf78b922e937,뭐지... 예전엔 안 이랬던 거 같은데 은행이랑 카드 거래내역 나뉘고 은행앱에선 있는 결제내역이 여기선 안 나옴. 전체적인 거래내역이 나오고 거기서 입출금 확인 하고 계산해보고 할 수 있었는데 지금은 안 됨. 심지어 전체 체크같은 기본적인 기능도 없음. 개불편해짐. 대체 무슨 생각으로 이따위로 만든건지? 갈수록 퇴화만,1,17,2020-12-21 08:58:59,3.5.8
b370aea8-29c6-4e38-8a98-06f129aa44f4,아니 앱을 왜 이렇게 주렁주렁 만드는건지.. 기능 하나 쓰기 위해서 새로 설치해야하는 앱만 두세개인데 이게 맞나요. 오랜만에 예전 액티브x 쓰는 느낌이었습니다.,1,2,2024-06-02 05:02:33,4.0.9
4deedf1d-3712-43af-87cb-699d9a42212e,한눈에 더 안들어오고 복잡한어플이네요 엄마가 기존에 쓰시던거 다시 깔아달라고 하실 정도로 복잡 산만하고 간단히 기존에 조회 입출금 보이던게 너무 힘들다고 합십니다! 지우고 다른 앱 찾아보고 설치 해야겠어요,1,6,2023-12-22 07:12:51,4.0.0
f362a1e6-63e5-42ff-a7e6-7aa46cff4d0b,지금까지 잘 사용하고 있었는데... 얼마 전부터 입.출금 알림이 오지를 않아요..혹시 업뎃을 안해서 인가해서 최근 업뎃도 했는데 그래도 알림이 오질 않네요.. 왜 이러죠,2,5,2019-04-06 17:54:26,3.3.0
11bac795-b2bd-482c-9b71-a5fe9a28b8d8,설치하라고 광고해서 설치했는데 신한거 다 되는거 같고 은행 이체할 때마다 알람 2개씩 울리길래 은행앱 지웠는데 안되는게 너무 많네요. 그냥 개별앱이 낫습니다.,3,2,2024-01-08 23:25:42,4.0.0
9767b887-817c-4a8a-92a7-51ba874204dd,이번 업데이트후 삼성 디바이케어 에서 계속 오류 발생 뜹니다. 배터리 과다사용으로 초절전 상태 앱 목록에 추가 하라고 뜨서 초절전 상태 앱에 추가 했습니다.,2,2,2024-02-08 02:30:26,4.0.3
4ef7a887-3cb8-436e-ad11-91b1dc018fd9,알람이 안옵니다. 백그라운드로 안켜져있으면 알림이 안오는거라면 사용법이라도 공지를 해주십시요. 얩이 만들다 말았다는 느낌이 드네요,1,2,2018-11-15 05:32:39,3.2.1
